Approved symbol	Ensembl gene ID
STOX1	ENSG00000165730
STOX2	ENSG00000173320
STPG1	ENSG00000001460
STPG2	ENSG00000163116
STPG2-AS1	ENSG00000251620
STPG4	ENSG00000239605
STRA6	ENSG00000137868
STRA6LP	ENSG00000255036
STRA8	ENSG00000146857
STRADA	ENSG00000266173
STRADB	ENSG00000082146
STRAP	ENSG00000023734
STRBP	ENSG00000165209
STRC	ENSG00000242866
STRIP1	ENSG00000143093
STRIP2	ENSG00000128578
STRN	ENSG00000115808
STRN3	ENSG00000196792
STRN4	ENSG00000090372
STT3A	ENSG00000134910
STT3B	ENSG00000163527
STUM	ENSG00000203685
STX1B	ENSG00000099365
STX2	ENSG00000111450
STX3	ENSG00000166900
STX4	ENSG00000103496
STX5	ENSG00000162236
STX6	ENSG00000135823
STX7	ENSG00000079950
STX8	ENSG00000170310
STX11	ENSG00000135604
STX12	ENSG00000117758
STX16	ENSG00000124222
STX16-NPEPL1	ENSG00000254995
STX17	ENSG00000136874
STX17-AS1	ENSG00000255145
STX18	ENSG00000168818
STX18-AS1	ENSG00000247708
STX18-IT1	ENSG00000248221
STX19	ENSG00000178750
STXBP1	ENSG00000136854
STXBP3	ENSG00000116266
STXBP4	ENSG00000166263
STXBP5	ENSG00000164506
STXBP5-AS1	ENSG00000233452
STXBP5L	ENSG00000145087
STXBP6	ENSG00000168952
STYK1	ENSG00000060140
STYX	ENSG00000198252
STYXL1	ENSG00000127952
SUB1	ENSG00000113387
SUB1P4	ENSG00000260247
SUCLA2	ENSG00000136143
SUCLA2-AS1	ENSG00000227848
SUCLA2P1	ENSG00000224936
SUCLA2P2	ENSG00000233107
SUCLA2P3	ENSG00000229593
SUCLG1	ENSG00000163541
SUCLG2	ENSG00000172340
SUCLG2-AS1	ENSG00000241316
SUCLG2P2	ENSG00000236349
SUCNR1	ENSG00000198829
SUCO	ENSG00000094975
SUDS3	ENSG00000111707
SUFU	ENSG00000107882
SUGCT	ENSG00000175600
SUGP1	ENSG00000105705
SUGP2	ENSG00000064607
SUGT1	ENSG00000165416
SUGT1P1	ENSG00000226823
SUGT1P2	ENSG00000213842
SUGT1P3	ENSG00000239827
SUGT1P4	ENSG00000254483
SUGT1P4-STRA6LP	ENSG00000254876
SULF1	ENSG00000137573
SULF2	ENSG00000196562
SULT1A1	ENSG00000196502
SULT1B1	ENSG00000173597
SULT1C2	ENSG00000198203
SULT1C2P1	ENSG00000237223
SULT1C3	ENSG00000196228
SULT1C4	ENSG00000198075
SULT1D1P	ENSG00000236959
SULT1E1	ENSG00000109193
SULT2A1	ENSG00000105398
SULT2B1	ENSG00000088002
SULT4A1	ENSG00000130540
SULT6B1	ENSG00000138068
SULT6B2P	ENSG00000283582
SUMF1	ENSG00000144455
SUMF2	ENSG00000129103
SUMO1	ENSG00000116030
SUMO1P2	ENSG00000229612
SUMO2	ENSG00000188612
SUMO2P4	ENSG00000249183
SUMO2P10	ENSG00000235424
SUMO2P17	ENSG00000248278
SUMO3	ENSG00000184900
SUMO4	ENSG00000177688
SUN1	ENSG00000164828
SUN2	ENSG00000100242
SUN3	ENSG00000164744
SUN5	ENSG00000167098
SUPT3H	ENSG00000196284
SUPT4H1	ENSG00000213246
SUPT4H1P1	ENSG00000226247
SUPT5H	ENSG00000196235
SUPT6H	ENSG00000109111
SUPT7L	ENSG00000119760
SUPT16H	ENSG00000092201
SUPT16HP1	ENSG00000256238
SUPT20H	ENSG00000102710
SUPV3L1	ENSG00000156502
SURF1	ENSG00000148290
SURF4	ENSG00000148248
SURF6	ENSG00000148296
SUSD1	ENSG00000106868
SUSD2	ENSG00000099994
SUSD3	ENSG00000157303
SUSD4	ENSG00000143502
SUSD5	ENSG00000173705
SUSD6	ENSG00000100647
SUV39H2	ENSG00000152455
SUZ12	ENSG00000178691
SUZ12P1	ENSG00000264538
SV2A	ENSG00000159164
SV2B	ENSG00000185518
SV2C	ENSG00000122012
SVBP	ENSG00000177868
SVEP1	ENSG00000165124
SVIL	ENSG00000197321
SVIL-AS1	ENSG00000224597
SVIL2P	ENSG00000234814
SVIP	ENSG00000198168
SVOP	ENSG00000166111
SVOPL	ENSG00000157703
SWAP70	ENSG00000133789
SWT1	ENSG00000116668
SYBU	ENSG00000147642
SYCE1	ENSG00000171772
SYCE1L	ENSG00000205078
SYCE2	ENSG00000161860
SYCP1	ENSG00000198765
SYCP2	ENSG00000196074
SYCP2L	ENSG00000153157
SYCP3	ENSG00000139351
SYDE2	ENSG00000097096
SYK	ENSG00000165025
SYMPK	ENSG00000125755
SYN2	ENSG00000157152
SYN3	ENSG00000185666
SYNC	ENSG00000162520
SYNCRIP	ENSG00000135316
SYNDIG1	ENSG00000101463
SYNDIG1L	ENSG00000183379
SYNE1	ENSG00000131018
SYNE2	ENSG00000054654
SYNE3	ENSG00000176438
SYNGAP1	ENSG00000197283
SYNGAP1-AS1	ENSG00000274259
SYNGR1	ENSG00000100321
SYNJ1	ENSG00000159082
SYNJ2	ENSG00000078269
SYNJ2BP	ENSG00000213463
SYNJ2BP-COX16	ENSG00000258644
SYNM	ENSG00000182253
SYNPO	ENSG00000171992
SYNPO2	ENSG00000172403
SYNPO2L	ENSG00000166317
SYNPR	ENSG00000163630
SYNPR-AS1	ENSG00000241359
SYNRG	ENSG00000275066
SYPL1	ENSG00000008282
SYPL2	ENSG00000143028
SYS1	ENSG00000204070
SYS1-DBNDD2	ENSG00000254806
SYT1	ENSG00000067715
SYT2	ENSG00000143858
SYT4	ENSG00000132872
SYT5	ENSG00000129990
SYT6	ENSG00000134207
SYT7	ENSG00000011347
SYT9	ENSG00000170743
SYT10	ENSG00000110975
SYT11	ENSG00000132718
SYT12	ENSG00000173227
SYT13	ENSG00000019505
SYT14	ENSG00000143469
SYT16	ENSG00000139973
SYT17	ENSG00000103528
SYTL2	ENSG00000137501
SYTL3	ENSG00000164674
SYVN1	ENSG00000162298
SZRD1	ENSG00000055070
SZT2	ENSG00000198198
TAAR2	ENSG00000146378
TAAR3P	ENSG00000179073
TAAR4P	ENSG00000237449
TAAR5	ENSG00000135569
TAB1	ENSG00000100324
TAB2	ENSG00000055208
TAB2-AS1	ENSG00000225924
TAC1	ENSG00000006128
TAC3	ENSG00000166863
TAC4	ENSG00000176358
TACC1	ENSG00000147526
TACC1P1	ENSG00000224920
TACC2	ENSG00000138162
TACC3	ENSG00000013810
TACO1	ENSG00000136463
TACR1	ENSG00000115353
TACR2	ENSG00000075073
TACR3	ENSG00000169836
TACSTD2	ENSG00000184292
TADA1	ENSG00000152382
TADA2A	ENSG00000276234
TADA2B	ENSG00000173011
TADA3	ENSG00000171148
TAF1A	ENSG00000143498
TAF1B	ENSG00000115750
TAF1C	ENSG00000103168
TAF1D	ENSG00000166012
TAF1L	ENSG00000122728
TAF2	ENSG00000064313
TAF3	ENSG00000165632
TAF4	ENSG00000130699
TAF4B	ENSG00000141384
TAF5	ENSG00000148835
TAF5L	ENSG00000135801
TAF6	ENSG00000106290
TAF6L	ENSG00000162227
TAF7	ENSG00000178913
TAF8	ENSG00000137413
TAF9	ENSG00000273841
TAF10	ENSG00000166337
TAF11	ENSG00000064995
TAF12	ENSG00000120656
TAF13P2	ENSG00000225658
TAF15	ENSG00000270647
TAFA1	ENSG00000183662
TAFA2	ENSG00000198673
TAFA4	ENSG00000163377
TAGAP	ENSG00000164691
TAGLN	ENSG00000149591
TAGLN2	ENSG00000158710
TAGLN2P1	ENSG00000253676
TAGLN3	ENSG00000144834
TAL1	ENSG00000162367
TAMM41	ENSG00000144559
TANC1	ENSG00000115183
TANC2	ENSG00000170921
TANGO2	ENSG00000183597
TANGO6	ENSG00000103047
TANK	ENSG00000136560
TAOK1	ENSG00000160551
TAOK2	ENSG00000149930
TAOK3	ENSG00000135090
TAP1	ENSG00000168394
TAP2	ENSG00000204267
TAPBP	ENSG00000231925
TAPBPL	ENSG00000139192
TAPT1	ENSG00000169762
TAPT1-AS1	ENSG00000263327
TARBP1	ENSG00000059588
TARDBP	ENSG00000120948
TARDBPP1	ENSG00000233402
TARDBPP2	ENSG00000238213
TARID	ENSG00000227954
TARS	ENSG00000113407
TARS2	ENSG00000143374
TARSL2	ENSG00000185418
TAS1R2	ENSG00000179002
TAS2R1	ENSG00000169777
TAS2R2P	ENSG00000203523
TAS2R3	ENSG00000127362
TAS2R4	ENSG00000127364
TAS2R5	ENSG00000127366
TAS2R8	ENSG00000121314
TAS2R10	ENSG00000121318
TAS2R13	ENSG00000212128
TAS2R14	ENSG00000212127
TAS2R16	ENSG00000128519
TAS2R19	ENSG00000212124
TAS2R20	ENSG00000255837
TAS2R39	ENSG00000236398
TAS2R40	ENSG00000221937
TAS2R41	ENSG00000221855
TAS2R42	ENSG00000186136
TAS2R46	ENSG00000226761
TASOR	ENSG00000163946
TASOR2	ENSG00000108021
TASP1	ENSG00000089123
TAT	ENSG00000198650
TAT-AS1	ENSG00000260886
TATDN1	ENSG00000147687
TATDN2	ENSG00000157014
TATDN2P2	ENSG00000218226
TATDN2P3	ENSG00000235205
TATDN3	ENSG00000203705
TAX1BP1	ENSG00000106052
TBATA	ENSG00000166220
TBC1D1	ENSG00000065882
TBC1D2	ENSG00000095383
TBC1D2B	ENSG00000167202
TBC1D3P1-DHX40P1	ENSG00000267104
TBC1D3P5	ENSG00000266433
TBC1D3P6	ENSG00000224966
TBC1D3P7	ENSG00000233014
TBC1D4	ENSG00000136111
TBC1D5	ENSG00000131374
TBC1D7	ENSG00000145979
TBC1D8	ENSG00000204634
TBC1D9	ENSG00000109436
TBC1D9B	ENSG00000197226
TBC1D10A	ENSG00000099992
TBC1D10B	ENSG00000169221
TBC1D10C	ENSG00000175463
TBC1D12	ENSG00000108239
TBC1D13	ENSG00000107021
TBC1D14	ENSG00000132405
TBC1D15	ENSG00000121749
TBC1D16	ENSG00000167291
TBC1D17	ENSG00000104946
TBC1D19	ENSG00000109680
TBC1D20	ENSG00000125875
TBC1D21	ENSG00000167139
TBC1D22A	ENSG00000054611
TBC1D22A-AS1	ENSG00000280080
TBC1D22B	ENSG00000065491
TBC1D23	ENSG00000036054
TBC1D30	ENSG00000111490
TBC1D31	ENSG00000156787
TBC1D32	ENSG00000146350
TBCA	ENSG00000171530
TBCAP2	ENSG00000235829
TBCB	ENSG00000105254
TBCCD1	ENSG00000113838
TBCD	ENSG00000141556
TBCE	ENSG00000284770
TBCEL	ENSG00000154114
TBCK	ENSG00000145348
TBK1	ENSG00000183735
TBKBP1	ENSG00000198933
TBL1XR1	ENSG00000177565
TBL1XR1-AS1	ENSG00000231310
TBL2	ENSG00000106638
TBP	ENSG00000112592
TBPL1	ENSG00000028839
TBPL2	ENSG00000182521
TBR1	ENSG00000136535
TBRG1	ENSG00000154144
TBRG4	ENSG00000136270
TBX4	ENSG00000121075
TBX5	ENSG00000089225
TBX15	ENSG00000092607
TBX18	ENSG00000112837
TBX18-AS1	ENSG00000228290
TBX19	ENSG00000143178
TBX20	ENSG00000164532
TBX21	ENSG00000073861
TBXAS1	ENSG00000059377
TBXT	ENSG00000164458
TC2N	ENSG00000165929
TCAF1	ENSG00000198420
TCAIM	ENSG00000179152
TCAM1P	ENSG00000240280
TCAP	ENSG00000173991
TCEA1	ENSG00000187735
TCEA1P1	ENSG00000197214
TCEA1P3	ENSG00000215165
TCEA3	ENSG00000204219
TCEANC2	ENSG00000116205
TCERG1	ENSG00000113649
TCERG1L	ENSG00000176769
TCF4	ENSG00000196628
TCF4-AS1	ENSG00000267028
TCF4-AS2	ENSG00000267402
TCF7	ENSG00000081059
TCF7L1	ENSG00000152284
TCF7L1-IT1	ENSG00000231134
TCF7L2	ENSG00000148737
TCF12	ENSG00000140262
TCF19	ENSG00000137310
TCF20	ENSG00000100207
TCF21	ENSG00000118526
TCF23	ENSG00000163792
TCF24	ENSG00000261787
TCFL5	ENSG00000101190
TCHH	ENSG00000159450
TCHP	ENSG00000139437
TCL1A	ENSG00000100721
TCL6	ENSG00000187621
TCN1	ENSG00000134827
TCN2	ENSG00000185339
TCOF1	ENSG00000070814
TCP1	ENSG00000120438
TCP1P1	ENSG00000229161
TCP10L	ENSG00000242220
TCP10L2	ENSG00000166984
TCP11	ENSG00000124678
TCP11L1	ENSG00000176148
TCP11L2	ENSG00000166046
TCTA	ENSG00000145022
TCTE1	ENSG00000146221
TCTE3	ENSG00000184786
TCTEX1D1	ENSG00000152760
TCTN1	ENSG00000204852
TCTN2	ENSG00000168778
TCTN3	ENSG00000119977
TDG	ENSG00000139372
TDGF1P2	ENSG00000183514
TDH	ENSG00000154316
TDO2	ENSG00000151790
TDP1	ENSG00000042088
TDP2	ENSG00000111802
TDRD1	ENSG00000095627
TDRD3	ENSG00000083544
TDRD5	ENSG00000162782
TDRD6	ENSG00000180113
TDRD7	ENSG00000196116
TDRD9	ENSG00000156414
TDRD10	ENSG00000163239
TDRD12	ENSG00000173809
TDRD15	ENSG00000218819
TDRG1	ENSG00000204091
TDRKH	ENSG00000182134
TDRP	ENSG00000180190
TEAD1	ENSG00000187079
TEAD2	ENSG00000074219
TEAD3	ENSG00000007866
TEAD4	ENSG00000197905
TEC	ENSG00000135605
TECPR1	ENSG00000205356
TECPR2	ENSG00000196663
TECRL	ENSG00000205678
TECTA	ENSG00000109927
TECTB	ENSG00000119913
TEDDM1	ENSG00000203730
TEDDM2P	ENSG00000233537
TEF	ENSG00000167074
TEFM	ENSG00000172171
TEK	ENSG00000120156
TEKT1	ENSG00000167858
TEKT2	ENSG00000092850
TEKT3	ENSG00000125409
TEKT5	ENSG00000153060
TEMN3-AS1	ENSG00000251336
TENM2	ENSG00000145934
TENM3	ENSG00000218336
TENM3-AS1	ENSG00000177822
TENM4	ENSG00000149256
TENT2	ENSG00000164329
TENT4A	ENSG00000112941
TENT4B	ENSG00000121274
TENT5A	ENSG00000112773
TENT5C	ENSG00000183508
TEP1	ENSG00000129566
TERB1	ENSG00000249961
TERB2	ENSG00000167014
TERF1	ENSG00000147601
TERF2	ENSG00000132604
TERF2IP	ENSG00000166848
TES	ENSG00000135269
TESC	ENSG00000088992
TESC-AS1	ENSG00000258285
TESK1	ENSG00000107140
TESK2	ENSG00000070759
TESMIN	ENSG00000132749
TESPA1	ENSG00000135426
TET1	ENSG00000138336
TET1P1	ENSG00000232204
TET2	ENSG00000168769
TET2-AS1	ENSG00000251586
TET3	ENSG00000187605
TEX2	ENSG00000136478
TEX9	ENSG00000151575
TEX10	ENSG00000136891
TEX12	ENSG00000150783
TEX14	ENSG00000121101
TEX15	ENSG00000133863
TEX21P	ENSG00000234911
TEX22	ENSG00000226174
TEX26	ENSG00000175664
TEX26-AS1	ENSG00000224743
TEX29	ENSG00000153495
TEX30	ENSG00000151287
TEX33	ENSG00000185264
TEX35	ENSG00000240021
TEX36	ENSG00000175018
TEX36-AS1	ENSG00000237675
TEX37	ENSG00000172073
TEX38	ENSG00000186118
TEX41	ENSG00000226674
TEX46	ENSG00000227868
TEX47	ENSG00000164645
TEX48	ENSG00000230601
TEX49	ENSG00000257987
TEX50	ENSG00000232113
TEX51	ENSG00000237524
TEX53	ENSG00000230054
TEX55	ENSG00000163424
TEX264	ENSG00000164081
TF	ENSG00000091513
TFAM	ENSG00000108064
TFAMP2	ENSG00000254798
TFAP2A	ENSG00000137203
TFAP2B	ENSG00000008196
TFAP2D	ENSG00000008197
TFAP2E	ENSG00000116819
TFB1M	ENSG00000029639
TFB2M	ENSG00000162851
TFCP2	ENSG00000135457
TFCP2L1	ENSG00000115112
TFDP1	ENSG00000198176
TFDP2	ENSG00000114126
TFEB	ENSG00000112561
TFEC	ENSG00000105967
TFG	ENSG00000114354
TFIP11	ENSG00000100109
TFPI	ENSG00000003436
TFPI2	ENSG00000105825
TFR2	ENSG00000106327
TFRC	ENSG00000072274
TG	ENSG00000042832
TGDS	ENSG00000088451
TGFA	ENSG00000163235
TGFA-IT1	ENSG00000224606
TGFB1	ENSG00000105329
TGFB1I1	ENSG00000140682
TGFB2	ENSG00000092969
TGFB3	ENSG00000119699
TGFBI	ENSG00000120708
TGFBR1	ENSG00000106799
TGFBR2	ENSG00000163513
TGFBR3	ENSG00000069702
TGFBRAP1	ENSG00000135966
TGIF1	ENSG00000177426
TGIF1P1	ENSG00000259339
TGIF2	ENSG00000118707
TGIF2-RAB5IF	ENSG00000259399
TGM2	ENSG00000198959
TGM3	ENSG00000125780
TGM4	ENSG00000163810
TGM5	ENSG00000104055
TGM6	ENSG00000166948
TGM7	ENSG00000159495
TGOLN2	ENSG00000152291
TGS1	ENSG00000137574
TH2LCRR	ENSG00000223442
THADA	ENSG00000115970
THAP2	ENSG00000173451
THAP3	ENSG00000041988
THAP4	ENSG00000176946
THAP5	ENSG00000177683
THAP5P1	ENSG00000224324
THAP6	ENSG00000174796
THAP7-AS1	ENSG00000230513
THAP8	ENSG00000161277
THAP9	ENSG00000168152
THAP9-AS1	ENSG00000251022
THAP10	ENSG00000129028
THAP12	ENSG00000137492
THAP12P3	ENSG00000227972
THAP12P4	ENSG00000254465
THAP12P5	ENSG00000218020
THAP12P6	ENSG00000227882
THAP12P8	ENSG00000223963
THAP12P9	ENSG00000248320
THBD	ENSG00000178726
THBS1	ENSG00000137801
THBS2	ENSG00000186340
THBS3	ENSG00000169231
THBS4	ENSG00000113296
THEGL	ENSG00000249693
THEM4	ENSG00000159445
THEM5	ENSG00000196407
THEM6	ENSG00000130193
THEM7P	ENSG00000227160
THEMIS	ENSG00000172673
THEMIS2	ENSG00000130775
THEMIS3P	ENSG00000229442
THG1L	ENSG00000113272
THNSL1	ENSG00000185875
THNSL2	ENSG00000144115
THOC1	ENSG00000079134
THOC3	ENSG00000051596
THOC5	ENSG00000100296
THOC7	ENSG00000163634
THORLNC	ENSG00000226856
THPO	ENSG00000090534
THRA	ENSG00000126351
THRAP3	ENSG00000054118
THRAP3P1	ENSG00000227339
THRB	ENSG00000151090
THRB-AS1	ENSG00000228791
THRSP	ENSG00000151365
THSD1	ENSG00000136114
THSD4	ENSG00000187720
THSD7A	ENSG00000005108
THSD7B	ENSG00000144229
THSD8	ENSG00000284491
THUMPD1	ENSG00000066654
THUMPD1P1	ENSG00000215317
THUMPD2	ENSG00000138050
THUMPD3	ENSG00000134077
THUMPD3-AS1	ENSG00000206573
THUMPD3P1	ENSG00000248711
THY1	ENSG00000154096
THYN1	ENSG00000151500
TIA1	ENSG00000116001
TIAF1	ENSG00000221995
TIAL1	ENSG00000151923
TIAM1	ENSG00000156299
TIAM2	ENSG00000146426
TICAM1	ENSG00000127666
TICAM2	ENSG00000243414
TICRR	ENSG00000140534
TIE1	ENSG00000066056
TIFA	ENSG00000145365
TIFAB	ENSG00000255833
TIGAR	ENSG00000078237
TIGD2	ENSG00000180346
TIGD3	ENSG00000173825
TIGD4	ENSG00000169989
TIGD6	ENSG00000164296
TIGD7	ENSG00000140993
TIGIT	ENSG00000181847
TIMD4	ENSG00000145850
TIMELESS	ENSG00000111602
TIMM8B	ENSG00000150779
TIMM10	ENSG00000134809
TIMM10B	ENSG00000132286
TIMM17A	ENSG00000134375
TIMM21	ENSG00000075336
TIMM50	ENSG00000105197
TIMMDC1	ENSG00000113845
TIMP2	ENSG00000035862
TIMP3	ENSG00000100234
TIMP4	ENSG00000157150
TINAG	ENSG00000137251
TINCR	ENSG00000223573
TINF2	ENSG00000092330
TIPARP	ENSG00000163659
TIPARP-AS1	ENSG00000243926
TIPIN	ENSG00000075131
TIPRL	ENSG00000143155
TIRAP	ENSG00000150455
TJAP1	ENSG00000137221
TJP1	ENSG00000104067
TJP2	ENSG00000119139
TK1	ENSG00000167900
TK2	ENSG00000166548
TKFC	ENSG00000149476
TKT	ENSG00000163931
TLCD1	ENSG00000160606
TLDC2	ENSG00000101342
TLE1	ENSG00000196781
TLE2	ENSG00000065717
TLE3	ENSG00000140332
TLE4	ENSG00000106829
TLE7	ENSG00000260734
TLK1	ENSG00000198586
TLK2	ENSG00000146872
TLK2P1	ENSG00000226049
TLK2P2	ENSG00000228828
TLL1	ENSG00000038295
TLL2	ENSG00000095587
TLN1	ENSG00000137076
TLN2	ENSG00000171914
TLNRD1	ENSG00000140406
TLR1	ENSG00000174125
TLR2	ENSG00000137462
TLR3	ENSG00000164342
TLR4	ENSG00000136869
TLR5	ENSG00000187554
TLR6	ENSG00000174130
TLR9	ENSG00000239732
TLR10	ENSG00000174123
TLX1	ENSG00000107807
TLX1NB	ENSG00000236311
TLX2	ENSG00000115297
TM2D1	ENSG00000162604
TM2D2	ENSG00000169490
TM2D3	ENSG00000184277
TM4SF1	ENSG00000169908
TM4SF4	ENSG00000169903
TM4SF18	ENSG00000163762
TM4SF20	ENSG00000168955
TM6SF1	ENSG00000136404
TM6SF2	ENSG00000213996
TM7SF2	ENSG00000149809
TM7SF3	ENSG00000064115
TM9SF2	ENSG00000125304
TM9SF3	ENSG00000077147
TM9SF4	ENSG00000101337
TMA7	ENSG00000232112
TMA16	ENSG00000198498
TMBIM1	ENSG00000135926
TMBIM4	ENSG00000155957
TMBIM6	ENSG00000139644
TMBIM7P	ENSG00000230927
TMC1	ENSG00000165091
TMC2	ENSG00000149488
TMC3	ENSG00000188869
TMC3-AS1	ENSG00000259343
TMC5	ENSG00000103534
TMC6	ENSG00000141524
TMC7	ENSG00000170537
TMC8	ENSG00000167895
TMCC1	ENSG00000172765
TMCC1-AS1	ENSG00000271270
TMCC1P1	ENSG00000253318
TMCC2	ENSG00000133069
TMCC3	ENSG00000057704
TMCO1	ENSG00000143183
TMCO1-AS1	ENSG00000224358
TMCO2	ENSG00000188800
TMCO3	ENSG00000150403
TMCO4	ENSG00000162542
TMCO5A	ENSG00000166069
TMCO5B	ENSG00000215296
TMCO6	ENSG00000113119
TMED2	ENSG00000086598
TMED3	ENSG00000166557
TMED4	ENSG00000158604
TMED5	ENSG00000117500
TMED6	ENSG00000157315
TMED7	ENSG00000134970
TMED7-TICAM2	ENSG00000251201
TMED8	ENSG00000100580
TMED10	ENSG00000170348
TMED10P2	ENSG00000239405
TMED11P	ENSG00000215367
TMEFF1	ENSG00000241697
TMEFF2	ENSG00000144339
TMEM8B	ENSG00000137103
TMEM9	ENSG00000116857
TMEM9B	ENSG00000175348
TMEM9B-AS1	ENSG00000254860
TMEM11	ENSG00000178307
TMEM14A	ENSG00000096092
TMEM14B	ENSG00000137210
TMEM14DP	ENSG00000214881
TMEM14EP	ENSG00000221962
TMEM17	ENSG00000186889
TMEM18	ENSG00000151353
TMEM19	ENSG00000139291
TMEM25	ENSG00000149582
TMEM26	ENSG00000196932
TMEM26-AS1	ENSG00000237233
TMEM30A	ENSG00000112697
TMEM30B	ENSG00000182107
TMEM30CP	ENSG00000235156
TMEM33	ENSG00000109133
TMEM37	ENSG00000171227
TMEM38A	ENSG00000072954
TMEM38B	ENSG00000095209
TMEM39A	ENSG00000176142
TMEM39B	ENSG00000121775
TMEM40	ENSG00000088726
TMEM41A	ENSG00000163900
TMEM41B	ENSG00000166471
TMEM43	ENSG00000170876
TMEM44	ENSG00000145014
TMEM45A	ENSG00000181458
TMEM45B	ENSG00000151715
TMEM50A	ENSG00000183726
TMEM50B	ENSG00000142188
TMEM51	ENSG00000171729
TMEM51-AS1	ENSG00000175147
TMEM52B	ENSG00000165685
TMEM53	ENSG00000126106
TMEM54	ENSG00000121900
TMEM56	ENSG00000152078
TMEM56-RWDD3	ENSG00000271092
TMEM59	ENSG00000116209
TMEM60	ENSG00000135211
TMEM61	ENSG00000143001
TMEM62	ENSG00000137842
TMEM63A	ENSG00000196187
TMEM63B	ENSG00000137216
TMEM63C	ENSG00000165548
TMEM64	ENSG00000180694
TMEM65	ENSG00000164983
TMEM67	ENSG00000164953
TMEM68	ENSG00000167904
TMEM69	ENSG00000159596
TMEM70	ENSG00000175606
TMEM71	ENSG00000165071
TMEM72	ENSG00000187783
TMEM72-AS1	ENSG00000224812
TMEM74	ENSG00000164841
TMEM79	ENSG00000163472
TMEM81	ENSG00000174529
TMEM86A	ENSG00000151117
TMEM87A	ENSG00000103978
TMEM87B	ENSG00000153214
TMEM89	ENSG00000183396
TMEM91	ENSG00000142046
TMEM92	ENSG00000167105
TMEM92-AS1	ENSG00000251179
TMEM94	ENSG00000177728
TMEM97	ENSG00000109084
TMEM98	ENSG00000006042
TMEM99	ENSG00000167920
TMEM101	ENSG00000091947
TMEM104	ENSG00000109066
TMEM106A	ENSG00000184988
TMEM106B	ENSG00000106460
TMEM106C	ENSG00000134291
TMEM108	ENSG00000144868
TMEM108-AS1	ENSG00000251011
TMEM109	ENSG00000110108
TMEM114	ENSG00000232258
TMEM116	ENSG00000198270
TMEM117	ENSG00000139173
TMEM119	ENSG00000183160
TMEM120A	ENSG00000189077
TMEM120B	ENSG00000188735
TMEM121B	ENSG00000183307
TMEM123	ENSG00000152558
TMEM125	ENSG00000179178
TMEM126A	ENSG00000171202
TMEM126B	ENSG00000171204
TMEM127	ENSG00000135956
TMEM129	ENSG00000168936
TMEM130	ENSG00000166448
TMEM131	ENSG00000075568
TMEM131L	ENSG00000121210
TMEM132A	ENSG00000006118
TMEM132B	ENSG00000139364
TMEM132C	ENSG00000181234
TMEM132D	ENSG00000151952
TMEM132D-AS1	ENSG00000249196
TMEM132D-AS2	ENSG00000256699
TMEM132E	ENSG00000181291
TMEM134	ENSG00000172663
TMEM135	ENSG00000166575
TMEM136	ENSG00000181264
TMEM138	ENSG00000149483
TMEM140	ENSG00000146859
TMEM143	ENSG00000161558
TMEM144	ENSG00000164124
TMEM147	ENSG00000105677
TMEM147-AS1	ENSG00000236144
TMEM150A	ENSG00000168890
TMEM150C	ENSG00000249242
TMEM151A	ENSG00000179292
TMEM151B	ENSG00000178233
TMEM154	ENSG00000170006
TMEM155	ENSG00000164112
TMEM156	ENSG00000121895
TMEM158	ENSG00000249992
TMEM159	ENSG00000011638
TMEM161A	ENSG00000064545
TMEM161B	ENSG00000164180
TMEM161B-AS1	ENSG00000247828
TMEM161BP1	ENSG00000237970
TMEM163	ENSG00000152128
TMEM165	ENSG00000134851
TMEM167A	ENSG00000174695
TMEM168	ENSG00000146802
TMEM169	ENSG00000163449
TMEM170A	ENSG00000166822
TMEM170B	ENSG00000205269
TMEM171	ENSG00000157111
TMEM174	ENSG00000164325
TMEM176A	ENSG00000002933
TMEM176B	ENSG00000106565
TMEM177	ENSG00000144120
TMEM178A	ENSG00000152154
TMEM178B	ENSG00000261115
TMEM179	ENSG00000258986
TMEM179B	ENSG00000185475
TMEM181	ENSG00000146433
TMEM182	ENSG00000170417
TMEM183A	ENSG00000163444
TMEM184B	ENSG00000198792
TMEM184C	ENSG00000164168
TMEM186	ENSG00000184857
TMEM189	ENSG00000240849
TMEM189-UBE2V1	ENSG00000124208
TMEM192	ENSG00000170088
TMEM196	ENSG00000173452
TMEM199	ENSG00000244045
TMEM200A	ENSG00000164484
TMEM200B	ENSG00000253304
TMEM200C	ENSG00000206432
TMEM201	ENSG00000188807
TMEM202	ENSG00000187806
TMEM202-AS1	ENSG00000261423
TMEM204	ENSG00000131634
TMEM206	ENSG00000065600
TMEM207	ENSG00000198398
TMEM208	ENSG00000168701
TMEM209	ENSG00000146842
TMEM211	ENSG00000206069
TMEM212	ENSG00000186329
TMEM212-AS1	ENSG00000234717
TMEM213	ENSG00000214128
TMEM214	ENSG00000119777
TMEM215	ENSG00000188133
TMEM216	ENSG00000187049
TMEM217	ENSG00000172738
TMEM218	ENSG00000150433
TMEM219	ENSG00000149932
TMEM220	ENSG00000187824
TMEM220-AS1	ENSG00000263400
TMEM221	ENSG00000188051
TMEM223	ENSG00000168569
TMEM225	ENSG00000204300
TMEM225B	ENSG00000244219
TMEM229B	ENSG00000198133
TMEM230	ENSG00000089063
TMEM231	ENSG00000205084
TMEM231P1	ENSG00000262583
